"Chromosome.Name" "Gene.Start" "Gene.End" "Transcript.Start" "Transcription.Start.Site" "Transcript.End" "Ensembl.Gene.ID" "HGNC.IDs" "Ensembl.Protein.Family.IDs"
"Chr5_supercontig_000000484" 274966203 275039289 274966203 274966203 275039289 "ENSSHAG00000001219" "HGNC:9853 " "ENSFM00760001714748"
"Chr5_supercontig_000000488" 275174265 275177534 275174265 275174265 275177534 "ENSSHAG00000002294" "          " "ENSFM00250000000002"
"Chr5_supercontig_000000492" 275405321 275429797 275405321 275405321 275429797 "ENSSHAG00000000693" "          " "ENSFM00640001118838"
"Chr5_supercontig_000000493" 275572098 275572904 275572098 275572098 275572904 "ENSSHAG00000000570" "          " "ENSFM00750001632343"
"Chr5_supercontig_000000508" 275636122 275636840 275636122 275636122 275636840 "ENSSHAG00000002659" "HGNC:12010" "ENSFM00250000000220"
"Chr5_supercontig_000000516" 276415826 276420508 276415826 276420508 276420508 "ENSSHAG00000002232" "          " "ENSFM00250000000217"
"Chr5_supercontig_000000516" 276496207 276498120 276496207 276498120 276498120 "ENSSHAG00000004482" "HGNC:20768" "ENSFM00250000000217"
"Chr5_supercontig_000000518" 277056722 277080148 277056722 277056722 277080148 "ENSSHAG00000001222" "HGNC:25532" "ENSFM00250000005018"
"Chr5_supercontig_000000520" 277214505 277242154 277214505 277214505 277242154 "ENSSHAG00000000574" "HGNC:14654" "ENSFM00250000001689"
"Chr5_supercontig_000000523" 277285256 277306116 277285256 277306116 277306116 "ENSSHAG00000000118" "HGNC:962  " "ENSFM00250000001507"
"Chr5_supercontig_000000523" 277285256 277306116 277285256 277306112 277306112 "ENSSHAG00000000118" "HGNC:962  " "ENSFM00250000001507"
"Chr5_supercontig_000000523" 277323460 277329447 277323460 277329447 277329447 "ENSSHAG00000002661" "HGNC:830  " "ENSFM00790001962974"
"Chr5_supercontig_000000523" 277354490 277358495 277354490 277358495 277358495 "ENSSHAG00000003629" "HGNC:16049" "ENSFM00250000003376"
"Chr5_supercontig_000000524" 277593725 277594216 277593725 277594216 277594216 "ENSSHAG00000004108" "          " "ENSFM00640001114972"
"Chr5_supercontig_000000525" 277691637 277711568 277691637 277691637 277711568 "ENSSHAG00000003848" "HGNC:21683" "ENSFM00250000006135"
"Chr5_supercontig_000000525" 277717516 277742429 277717516 277742429 277742429 "ENSSHAG00000004411" "          " "ENSFM00250000001585"
"Chr5_supercontig_000000529" 277780808 277788315 277780808 277780808 277788315 "ENSSHAG00000000119" "HGNC:17842" "ENSFM00250000000897"
"Chr5_supercontig_000000529" 277806243 277824931 277806243 277806243 277823159 "ENSSHAG00000002182" "HGNC:10824" "ENSFM00250000000900"
"Chr5_supercontig_000000529" 277806243 277824931 277806719 277806719 277824931 "ENSSHAG00000002182" "HGNC:10824" "ENSFM00250000000900"
"Chr5_supercontig_000000529" 277846530 277851404 277846530 277846530 277851404 "ENSSHAG00000003521" "          " "ENSFM00500000272362"
"Chr5_supercontig_000000537" 278249496 278273715 278249496 278273715 278273715 "ENSSHAG00000001973" "HGNC:6860 " "ENSFM00260000051376"
"Chr5_supercontig_000000540" 278644871 278651080 278644871 278644871 278651080 "ENSSHAG00000002245" "HGNC:17183" "ENSFM00250000007099"
"Chr5_supercontig_000000540" 278651130 278676015 278651130 278676015 278676015 "ENSSHAG00000002470" "HGNC:8877 " "ENSFM00730001521507"
"Chr5_supercontig_000000540" 278695252 278753883 278695252 278695252 278753883 "ENSSHAG00000003840" "          " "ENSFM00540000717959"
"Chr5_supercontig_000000545" 278921173 278923314 278921173 278921173 278923314 "ENSSHAG00000003016" "          " "ENSFM00640001116455"
"Chr5_supercontig_000000546" 279140637 279166631 279140637 279166631 279166631 "ENSSHAG00000000725" "HGNC:23437" "ENSFM00730001521171"
"Chr5_supercontig_000000546" 279176917 279213552 279176917 279213552 279213552 "ENSSHAG00000002712" "          " "ENSFM00260000051247"
"Chr5_supercontig_000000550" 279245756 279257687 279245756 279245756 279257687 "ENSSHAG00000002304" "HGNC:7637 " "ENSFM00500000269862"
"Chr5_supercontig_000000550" 279245756 279257687 279245756 279245756 279255826 "ENSSHAG00000002304" "HGNC:7637 " "ENSFM00500000269862"
"Chr5_supercontig_000000553" 279506393 279507402 279506393 279506393 279507402 "ENSSHAG00000002361" "HGNC:26980" "ENSFM00640001109222"
"Chr5_supercontig_000000554" 279680997 279683996 279680997 279680997 279682350 "ENSSHAG00000001273" "HGNC:14665" "ENSFM00500000277373"
"Chr5_supercontig_000000554" 279680997 279683996 279681982 279681982 279683996 "ENSSHAG00000001273" "HGNC:14665" "ENSFM00500000277373"
"Chr5_supercontig_000000554" 279753016 279800278 279753016 279753016 279800278 "ENSSHAG00000003936" "HGNC:14946" "ENSFM00250000001450"
"Chr5_supercontig_000000554" 279841445 279867908 279841445 279867908 279867908 "ENSSHAG00000005610" "HGNC:9206 " "ENSFM00250000001840"
"Chr5_supercontig_000000555" 279886129 279892218 279886129 279892218 279892218 "ENSSHAG00000001044" "HGNC:465  " "ENSFM00730001522171"
"Chr5_supercontig_000000555" 279944910 279948143 279944910 279948143 279948143 "ENSSHAG00000003502" "HGNC:11205" "ENSFM00730001521593"
"Chr5_supercontig_000000556" 280185817 280244626 280185817 280244626 280244626 "ENSSHAG00000005996" "HGNC:21335" "ENSFM00250000003197"
"Chr5_supercontig_000000556" 280185817 280244626 280185817 280244259 280244259 "ENSSHAG00000005996" "HGNC:21335" "ENSFM00250000003197"
"Chr5_supercontig_000000565" 280263779 280275685 280263779 280275685 280275685 "ENSSHAG00000001589" "HGNC:20411" "ENSFM00250000000206"
"Chr5_supercontig_000000565" 280263779 280275685 280264284 280275685 280275685 "ENSSHAG00000001589" "HGNC:20411" "ENSFM00250000000206"
"Chr5_supercontig_000000565" 280293221 280303046 280293221 280303046 280303046 "ENSSHAG00000002840" "          " "ENSFM00250000000206"
"Chr5_supercontig_000000571" 280938522 280967409 280938522 280967409 280967409 "ENSSHAG00000002797" "          " "ENSFM00740001589089"
"Chr5_supercontig_000000575" 281286563 281300949 281286563 281300949 281300949 "ENSSHAG00000001418" "HGNC:11178" "ENSFM00250000002663"
"Chr5_supercontig_000000575" 281301255 281306694 281301255 281306694 281306694 "ENSSHAG00000002190" "HGNC:5475 " "ENSFM00500000273814"
"Chr5_supercontig_000000588" 281547568 281556984 281547568 281547568 281556984 "ENSSHAG00000002941" "HGNC:8812 " "ENSFM00500000269765"
"Chr5_supercontig_000000600" 282198566 282212903 282198566 282198566 282212903 "ENSSHAG00000004757" "HGNC:29306" "ENSFM00500000271639"
"Chr5_supercontig_000000600" 282255491 282259649 282255491 282255491 282259649 "ENSSHAG00000005726" "HGNC:842  " "ENSFM00670001235364"
"Chr5_supercontig_000000600" 282329181 282352195 282329181 282329181 282352195 "ENSSHAG00000006701" "          " "ENSFM00500000269923"
"Chr5_supercontig_000000600" 282358728 282359416 282358728 282358728 282359416 "ENSSHAG00000007053" "HGNC:7901 " "ENSFM00640001109574"
"Chr5_supercontig_000000600" 282359770 282365269 282359770 282365269 282365269 "ENSSHAG00000007064" "HGNC:11569" "ENSFM00600000921352"
"Chr5_supercontig_000000600" 282377547 282384463 282377547 282377547 282384463 "ENSSHAG00000007265" "HGNC:6851 " "ENSFM00730001522001"
"Chr5_supercontig_000000600" 282386497 282405407 282386497 282405407 282405407 "ENSSHAG00000007342" "HGNC:8648 " "ENSFM00250000000747"
"Chr5_supercontig_000000601" 282836335 282836913 282836335 282836913 282836913 "ENSSHAG00000001120" "          " "ENSFM00730001521569"
"Chr5_supercontig_000000610" 282864718 282875980 282864718 282864718 282875980 "ENSSHAG00000000588" "          " "ENSFM00250000000658"
"Chr5_supercontig_000000616" 283191858 283193234 283191858 283191858 283193234 "ENSSHAG00000000838" "          " "ENSFM00260000050491"
"Chr5_supercontig_000000617" 283479531 283516398 283479531 283516398 283516398 "ENSSHAG00000001656" "HGNC:2942 " "ENSFM00730001521362"
"Chr5_supercontig_000000619" 283522132 283526821 283522132 283522132 283526821 "ENSSHAG00000000635" "          " "ENSFM00420000140525"
"Chr5_supercontig_000000625" 283571913 283572602 283571913 283571913 283572602 "ENSSHAG00000000347" "          " "ENSFM00640001119721"
"Chr5_supercontig_000000625" 283664908 283669273 283664908 283664908 283669273 "ENSSHAG00000004191" "HGNC:29872" "ENSFM00640001111855"
"Chr5_supercontig_000000626" 283850314 283874628 283850314 283874628 283874628 "ENSSHAG00000001702" "HGNC:17019" "ENSFM00730001521542"
"Chr5_supercontig_000000628" 284041956 284043051 284041956 284041956 284043051 "ENSSHAG00000003425" "          " "ENSFM00730001521569"
"Chr5_supercontig_000000628" 284054382 284054960 284054382 284054382 284054960 "ENSSHAG00000003798" "          " "ENSFM00730001521569"
"Chr5_supercontig_000000631" 284173251 284235642 284173251 284173251 284235642 "ENSSHAG00000000387" "HGNC:28592" "ENSFM00500000274212"
"Chr5_supercontig_000000640" 284363441 284404643 284363441 284363441 284404643 "ENSSHAG00000003780" "HGNC:14653" "ENSFM00250000001689"
"Chr5_supercontig_000000642" 284692493 284708599 284692493 284692493 284708599 "ENSSHAG00000000783" "          " "ENSFM00740001589341"
"Chr5_supercontig_000000643" 284808386 284818334 284808386 284818334 284818334 "ENSSHAG00000003212" "          " "ENSFM00250000001522"
"Chr5_supercontig_000000658" 284821678 284822595 284821678 284821678 284822595 "ENSSHAG00000000295" "          " "ENSFM00730001521377"
"Chr5_supercontig_000000658" 284879970 284892659 284879970 284879970 284892659 "ENSSHAG00000003297" "          " "ENSFM00640001116936"
"Chr5_supercontig_000000659" 285425698 285464513 285425698 285425698 285464513 "ENSSHAG00000002157" "HGNC:9249 " "ENSFM00250000001883"
"Chr5_supercontig_000000662" 285487456 285491474 285487456 285487456 285491474 "ENSSHAG00000001591" "HGNC:10305" "ENSFM00500000270978"
"Chr5_supercontig_000000662" 285487456 285491474 285487456 285487456 285490198 "ENSSHAG00000001591" "HGNC:10305" "ENSFM00500000270978"
"Chr5_supercontig_000000666" 285600794 285619178 285600794 285600794 285619178 "ENSSHAG00000001703" "HGNC:19684" "ENSFM00500000270279"
"Chr5_supercontig_000000666" 285600794 285619178 285600800 285600800 285618584 "ENSSHAG00000001703" "HGNC:19684" "ENSFM00500000270279"
"Chr5_supercontig_000000666" 285600794 285619178 285600860 285600860 285618377 "ENSSHAG00000001703" "HGNC:19684" "ENSFM00500000270279"
"Chr5_supercontig_000000670" 285851663 285852604 285851663 285851663 285852604 "ENSSHAG00000003084" "          " "ENSFM00560000771007"
"Chr5_supercontig_000000671" 286072768 286078175 286072768 286078175 286078175 "ENSSHAG00000005037" "HGNC:1312 " "ENSFM00570000851073"
"Chr5_supercontig_000000681" 286086592 286106317 286086592 286106317 286106317 "ENSSHAG00000001012" "HGNC:12679" "ENSFM00630001050580"
"Chr5_supercontig_000000681" 286086592 286106317 286086592 286106031 286106031 "ENSSHAG00000001012" "HGNC:12679" "ENSFM00630001050580"
"Chr5_supercontig_000000683" 286571628 286577976 286571628 286577976 286577976 "ENSSHAG00000001206" "          " "ENSFM00250000001145"
"Chr5_supercontig_000000684" 286598946 286614883 286598946 286614883 286614883 "ENSSHAG00000000823" "HGNC:16009" "ENSFM00670001235646"
"Chr5_supercontig_000000684" 286629431 286637224 286629431 286629431 286637224 "ENSSHAG00000002523" "HGNC:9205 " "ENSFM00250000001840"
"Chr5_supercontig_000000687" 286660598 286661554 286660598 286660598 286661554 "ENSSHAG00000002080" "          " "ENSFM00730001521122"
"Chr5_supercontig_000000688" 286751295 286754687 286751295 286751295 286754687 "ENSSHAG00000000318" "          " "ENSFM00640001119722"
"Chr5_supercontig_000000692" 286791667 286807692 286791667 286791667 286807692 "ENSSHAG00000000622" "          " "ENSFM00800002003396"
"Chr5_supercontig_000000696" 286882236 286896445 286882236 286882236 286896445 "ENSSHAG00000001098" "          " "ENSFM00300000079151"
"Chr5_supercontig_000000696" 286904327 286924571 286904327 286924571 286924571 "ENSSHAG00000002332" "          " "ENSFM00250000004674"
"Chr5_supercontig_000000697" 287018803 287019645 287018803 287018803 287019645 "ENSSHAG00000000231" "HGNC:8933 " "ENSFM00500000274260"
"Chr5_supercontig_000000711" 287038640 287046080 287038640 287038640 287046080 "ENSSHAG00000000670" "          " "ENSFM00500000272779"
"Chr5_supercontig_000000713" 287496872 287508075 287496872 287496872 287508075 "ENSSHAG00000000245" "          " "ENSFM00500000273268"
"Chr5_supercontig_000000713" 287512828 287531070 287512828 287512828 287531070 "ENSSHAG00000001705" "          " "ENSFM00500000273268"
"Chr5_supercontig_000000713" 287512828 287531070 287512864 287512864 287531070 "ENSSHAG00000001705" "          " "ENSFM00500000273268"
"Chr5_supercontig_000000723" 287560948 287611428 287560948 287611428 287611428 "ENSSHAG00000001220" "HGNC:15784" "ENSFM00280000058776"
"Chr5_supercontig_000000749" 287880399 287881331 287880399 287881331 287881331 "ENSSHAG00000000586" "HGNC:15339" "ENSFM00740001589312"
"Chr5_supercontig_000000759" 288301404 288320278 288301404 288301404 288320278 "ENSSHAG00000000595" "HGNC:3365 " "ENSFM00250000001339"
"Chr5_supercontig_000000766" 288483260 288495720 288483260 288495720 288495720 "ENSSHAG00000001508" "          " "ENSFM00250000005174"
"Chr5_supercontig_000000780" 288615588 288643015 288615588 288615588 288643015 "ENSSHAG00000000432" "HGNC:16396" "ENSFM00730001521733"
"Chr5_supercontig_000000806" 288817774 288820122 288817774 288820122 288820122 "ENSSHAG00000000338" "          " "ENSFM00570000875957"
"Chr5_supercontig_000000845" 289082419 289087855 289082419 289087855 289087855 "ENSSHAG00000000120" "          " "ENSFM00500000272939"
"Chr5_supercontig_000000938" 289197677 289201382 289197677 289201382 289201382 "ENSSHAG00000000193" "          " "ENSFM00730001521212"
"Chr5_supercontig_000000961" 289540358 289540834 289540358 289540358 289540834 "ENSSHAG00000001682" "          " "ENSFM00640001119723"
"Chr5_supercontig_000000972" 289650889 289651959 289650889 289651959 289651959 "ENSSHAG00000000146" "          " "ENSFM00250000000002"
"Chr5_supercontig_000000980" 289678923 289692316 289678923 289692316 289692316 "ENSSHAG00000001015" "          " "ENSFM00270000056537"
"Chr5_supercontig_000001035" 289713792 289714730 289713792 289713792 289714730 "ENSSHAG00000000415" "          " "ENSFM00730001521308"
"Chr5_supercontig_000001059" 289871564 289878302 289871564 289871564 289878302 "ENSSHAG00000000753" "          " "ENSFM00690001358917"
"Chr5_supercontig_000001116" 289943118 289950866 289943118 289950866 289950866 "ENSSHAG00000000658" "          " "ENSFM00670001235435"
"Chr5_supercontig_000001178" 290158831 290160879 290158831 290160879 290160879 "ENSSHAG00000001446" "          " "ENSFM00500000270478"
"Chr5_supercontig_000001178" 290158831 290160879 290159015 290160876 290160876 "ENSSHAG00000001446" "          " "ENSFM00500000270478"
"Chr5_supercontig_000001194" 290384637 290386256 290384637 290384637 290386256 "ENSSHAG00000000344" "          " "ENSFM00640001105550"
"Chr5_supercontig_000001220" 290440086 290441024 290440086 290441024 290441024 "ENSSHAG00000000829" "          " "ENSFM00730001521308"
"Chr5_supercontig_000001278" 290530560 290547632 290530560 290547632 290547632 "ENSSHAG00000000121" "HGNC:6308 " "ENSFM00800002003370"
"Chr5_supercontig_000001412" 290764891 290767337 290764891 290764891 290767337 "ENSSHAG00000001392" "HGNC:6480 " "ENSFM00500000291416"
"Chr5_supercontig_000001413" 291240584 291241486 291240584 291241486 291241486 "ENSSHAG00000001129" "HGNC:24893" "ENSFM00640001112607"
"Chr5_supercontig_000001464" 291247121 291249143 291247121 291249143 291249143 "ENSSHAG00000000313" "HGNC:34450" "ENSFM00640001112189"
"Chr5_supercontig_000001467" 291429136 291430119 291429136 291429136 291430119 "ENSSHAG00000000908" "          " "ENSFM00730001521308"
"Chr5_supercontig_000001625" 291451095 291452472 291451095 291452472 291452472 "ENSSHAG00000001314" "HGNC:34452" "ENSFM00500000415053"
"Chr5_supercontig_000001649" 292081093 292092422 292081093 292081093 292092422 "ENSSHAG00000000122" "HGNC:20074" "ENSFM00800002003418"
"Chr5_supercontig_000001652" 292164114 292164872 292164114 292164872 292164872 "ENSSHAG00000000413" "HGNC:615  " "ENSFM00250000009669"
"Chr5_supercontig_000001653" 292180503 292191966 292180503 292180503 292191966 "ENSSHAG00000000508" "HGNC:11363" "ENSFM00500000269705"
"Chr5_supercontig_000001653" 292180503 292191966 292180503 292180503 292190702 "ENSSHAG00000000508" "HGNC:11363" "ENSFM00500000269705"
"Chr5_supercontig_000001653" 292191261 292193928 292191261 292193928 292193928 "ENSSHAG00000001500" "HGNC:15488" "ENSFM00250000008684"
"Chr5_supercontig_000001665" 292193986 292195368 292193986 292193986 292195368 "ENSSHAG00000000176" "          " "ENSFM00260000050491"
"Chr5_supercontig_000001668" 292230087 292231487 292230087 292231487 292231487 "ENSSHAG00000000164" "          " "ENSFM00260000050491"
"Chr5_supercontig_000001886" 292245589 292246527 292245589 292245589 292246527 "ENSSHAG00000001173" "          " "ENSFM00730001521308"
"Chr5_supercontig_000001952" 292896273 292897517 292896273 292897458 292897458 "ENSSHAG00000000439" "          " "ENSFM00640001105733"
"Chr5_supercontig_000001952" 292896273 292897517 292896896 292897517 292897517 "ENSSHAG00000000439" "          " "ENSFM00640001105733"
"Chr5_supercontig_000001953" 293124894 293125363 293124894 293124894 293125363 "ENSSHAG00000001311" "          " "ENSFM00640001105733"
"Chr5_supercontig_000001974" 293125929 293129483 293125929 293125929 293129483 "ENSSHAG00000000123" "          " "ENSFM00800002005945"
"Chr5_supercontig_000002034" 293186446 293186592 293186446 293186446 293186592 "ENSSHAG00000000581" "          " "ENSFM00640001119727"
"Chr5_supercontig_000002065" 293361929 293364122 293361929 293361929 293364122 "ENSSHAG00000000326" "          " "ENSFM00730001521377"
"Chr5_supercontig_000002065" 293361929 293364122 293363043 293363043 293364122 "ENSSHAG00000000326" "          " "ENSFM00730001521377"
